1112.37 -5.8321824 0.55732304 -4.5215745 6.6918092
1112.48 -5.7841048 0.56745303 -4.5032783 6.7242866
1112.59 -5.7361331 0.57615387 -4.4849534 6.7598615
1112.7 -5.688333 0.58456236 -4.4664607 6.7927542
1112.8101 -5.6406798 0.59290195 -4.4479537 6.8148589
1112.92 -5.5930228 0.60120535 -4.429224 6.8230038
1113.03 -5.545373 0.60957414 -4.4101677 6.8160734
1113.14 -5.4976802 0.61792344 -4.3909659 6.7938519
1113.25 -5.4497747 0.62679392 -4.3716998 6.7595406
1113.36 -5.4016237 0.63580388 -4.3519444 6.7209015
1113.47 -5.353086 0.64535975 -4.3287225 6.6843247
1113.58 -5.304399 0.65516198 -4.3000998 6.6543779
1113.6899 -5.2557268 0.66504019 -4.2654467 6.6326432
1113.8 -5.2070336 0.67476475 -4.2244759 6.619184
1113.91 -5.1584163 0.68465179 -4.1776943 6.6141586
1114.02 -5.1103077 0.69411314 -4.1278133 6.6141801
1114.13 -5.0625052 0.70372552 -4.0771503 6.6145687
1114.24 -5.0151148 0.71322304 -4.0262694 6.6072035
1114.35 -4.9676218 0.72293615 -3.9755468 6.5883522
1114.46 -4.9200525 0.73270923 -3.9247029 6.5567813
1114.5699 -4.872293 0.74245059 -3.8738632 6.512259
1114.6801 -4.8243065 0.75230581 -3.8230562 6.4557672
1114.79 -4.7758756 0.76219374 -3.7720914 6.3938966
1114.9 -4.7272482 0.77208614 -3.7210681 6.3338528
1115.01 -4.6786504 0.7816596 -3.6698561 6.282908
1115.12 -4.6300726 0.7914204 -3.6188581 6.2439227
1115.23 -4.5816193 0.80086672 -3.567878 6.2176781
1115.34 -4.5331426 0.81063539 -3.516993 6.2044635
1115.45 -4.4850049 0.82026368 -3.4660771 6.2014017
1115.5601 -4.436954 0.83006066 -3.4152694 6.201879
1115.67 -4.3894348 0.83968627 -3.3645456 6.1992121
1115.78 -4.341845 0.84958482 -3.3136196 6.189178
1115.89 -4.2942958 0.85936677 -3.2627149 6.1702275
1116 -4.2466741 0.8691169 -3.211956 6.1419497
1116.11 -4.1989827 0.87874603 -3.1611321 6.1041698
1116.22 -4.150795 0.88867813 -3.1102643 6.0609341
1116.33 -4.1022997 0.89858377 -3.0593843 6.0173626
1116.4399 -4.0535517 0.90859181 -3.0084734 5.9807267
