1111.743	-7.9597039	0.4823007	-4.9680514	7.1441345
1111.754	-7.9537587	0.48324811	-4.9680738	7.1405802
1111.765	-7.9477706	0.48414138	-4.9680996	7.1371174
1111.776	-7.9417419	0.48503494	-4.9681153	7.1336784
1111.787	-7.9356732	0.48588416	-4.9681044	7.1299434
1111.798	-7.929565	0.48685607	-4.9680529	7.1261616
1111.809	-7.9234176	0.48788625	-4.9679585	7.1223793
1111.8199	-7.917232	0.4888446	-4.9678259	7.1184735
1111.8311	-7.9110131	0.49000874	-4.9676681	7.1143894
1111.842	-7.9047685	0.49151933	-4.9675064	7.1105013
1111.853	-7.8985105	0.49285555	-4.9673615	7.106667
1111.864	-7.8922505	0.49394503	-4.9672451	7.1027417
1111.875	-7.8860006	0.49505645	-4.9671659	7.0987754
1111.886	-7.8797655	0.49612278	-4.9671235	7.0949283
1111.897	-7.8735456	0.49694678	-4.9671097	7.0910749
1111.908	-7.8673368	0.49774671	-4.9671178	7.0871429
1111.9189	-7.8611317	0.49871358	-4.9671392	7.0831485
1111.9301	-7.8549218	0.4996275	-4.9671693	7.0792465
1111.941	-7.8487005	0.50040632	-4.9672065	7.0753274
1111.952	-7.8424659	0.50112396	-4.9672518	7.0713511
1111.963	-7.8362193	0.50197262	-4.9673042	7.0674067
1111.974	-7.8299637	0.5028497	-4.967361	7.0636592
1111.985	-7.8237081	0.50366795	-4.9674206	7.0599132
1111.996	-7.817462	0.50476801	-4.9674764	7.0560918
1112.007	-7.8112316	0.50615716	-4.9675226	7.0523133
1112.0179	-7.8050165	0.50744265	-4.9675565	7.0485044
1112.0291	-7.7988143	0.50853974	-4.9675789	7.0445595
1112.04	-7.7926149	0.50972706	-4.967587	7.0406208
1112.051	-7.7864056	0.51076388	-4.9675808	7.0368075
1112.062	-7.7801757	0.51171803	-4.9675641	7.0329843
1112.073	-7.7739205	0.512613	-4.9675384	7.0292602
1112.084	-7.7676411	0.51353699	-4.9675031	7.0255957
1112.095	-7.7613435	0.51455373	-4.9674625	7.0219302
1112.106	-7.7550383	0.51542377	-4.9674206	7.0182891
1112.1169	-7.7487388	0.51612157	-4.9673753	7.0146494
1112.1281	-7.742455	0.51699358	-4.9673233	7.0108585
1112.139	-7.7361913	0.51795214	-4.967257	7.0071359
1112.15	-7.7299466	0.51894057	-4.9671664	7.003449
1112.161	-7.7237153	0.52016002	-4.9670367	6.9996033
1112.172	-7.7174878	0.52158177	-4.9668579	6.9957519
1112.183	-7.7112541	0.52287209	-4.9666262	6.9920812
1112.194	-7.7050095	0.52396059	-4.9663434	6.9883122
1112.205	-7.6987543	0.52495325	-4.9660211	6.9845314
1112.2159	-7.692492	0.52593231	-4.9656754	6.980855
1112.2271	-7.6862292	0.52684861	-4.9653263	6.9771223
1112.238	-7.6799703	0.52765822	-4.9649935	6.9733438
1112.249	-7.6737175	0.52866244	-4.9646902	6.969605
1112.26	-7.6674671	0.53001702	-4.9644227	6.9657817
1112.271	-7.6612158	0.53131372	-4.9641933	6.961956
1112.282	-7.6549602	0.53244382	-4.9639969	6.9582057
1112.293	-7.6486998	0.53357261	-4.9638267	6.9544559
1112.304	-7.6424365	0.53457773	-4.9636769	6.9507504
1112.3149	-7.6361747	0.53544396	-4.9635463	6.9470639
1112.326	-7.6299205	0.5363239	-4.9634347	6.9432802
1112.337	-7.6236777	0.53720194	-4.9633427	6.9395466
1112.348	-7.6174502	0.53805131	-4.9632711	6.9356718
1112.359	-7.611238	0.5389294	-4.9632192	6.9318123
1112.37	-7.6050415	0.53966147	-4.9631796	6.9280324
1112.381	-7.5988607	0.5404166	-4.9631443	6.9242568
1112.392	-7.5926948	0.54130882	-4.9631052	6.9204559
1112.403	-7.5865426	0.54212886	-4.9630556	6.9167342
1112.4141	-7.5804029	0.54322463	-4.9629917	6.9130378
1112.425	-7.5742717	0.54458207	-4.962914	6.9092064
1112.436	-7.5681438	0.54588425	-4.9628258	6.9055195
1112.447	-7.5620151	0.5470711	-4.9627328	6.9017539
1112.458	-7.5558825	0.54818094	-4.9626384	6.8980947
1112.469	-7.549747	0.54914433	-4.9625473	6.8944087
1112.48	-7.5436115	0.55010968	-4.96246	6.8907623
1112.491	-7.5374765	0.55106282	-4.962378	6.8870978
1112.502	-7.5313406	0.55196089	-4.9623013	6.8834357
1112.5131	-7.5251956	0.55313015	-4.9622331	6.8796954
1112.524	-7.5190301	0.55452228	-4.9621763	6.8759327
1112.535	-7.5128336	0.55577248	-4.9621382	6.8722324
1112.546	-7.5066032	0.556907	-4.9621272	6.8685436
1112.557	-7.5003419	0.55801141	-4.9621482	6.8649354
1112.568	-7.4940591	0.55894285	-4.9622011	6.8613186
1112.579	-7.4877701	0.55975562	-4.9622817	6.857585
1112.59	-7.4814854	0.56057334	-4.9623795	6.8537421
1112.601	-7.4752092	0.5615384	-4.9624782	6.8498716
1112.6121	-7.4689412	0.56272489	-4.9625635	6.8459015
1112.623	-7.462676	0.56412596	-4.9626269	6.8418713
1112.634	-7.4564052	0.5655247	-4.9626651	6.8378363
1112.645	-7.4501247	0.566926	-4.9626789	6.833879
1112.656	-7.4438319	0.56818271	-4.9626751	6.8299842
1112.667	-7.4375272	0.56914186	-4.9626608	6.826107
1112.678	-7.4312143	0.57006866	-4.962636	6.8224015
1112.689	-7.4248977	0.57104379	-4.9625936	6.8187909
1112.7	-7.4185834	0.57191312	-4.9625196	6.8152356
1112.7111	-7.4122772	0.57281047	-4.9623976	6.8115659
1112.722	-7.4059839	0.5740965	-4.9622102	6.8077559
1112.733	-7.3997045	0.57554245	-4.9619484	6.8037963
1112.744	-7.393435	0.57677078	-4.9616189	6.7998424
1112.755	-7.3871684	0.57794678	-4.9612389	6.7957535
1112.766	-7.3808951	0.57912099	-4.9608297	6.79175
