1113.14	-5.1409235	0.88771147	-4.0022893	4.5154171
1113.25	-5.1010628	0.89483857	-3.9803042	4.4667649
1113.36	-5.0603848	0.90362716	-3.9580646	4.4143858
1113.47	-5.0203524	0.91035479	-3.9367068	4.3621197
1113.58	-4.9815717	0.92007852	-3.9149036	4.3103518
1113.6899	-4.9416099	0.92759603	-3.8934278	4.2572355
1113.8	-4.9012752	0.93614858	-3.8710063	4.2163486
1113.91	-4.8610816	0.94411099	-3.848712	4.2106357
1114.02	-4.8211603	0.95134705	-3.8269725	4.2194114
1114.13	-4.7824903	0.95977247	-3.805151	4.2321124
1114.24	-4.7428923	0.96702671	-3.7835569	4.245976
1114.35	-4.7029405	0.97574264	-3.7617629	4.2611947
1114.46	-4.662858	0.98284256	-3.7403963	4.2741618
1114.5699	-4.6222506	0.99093205	-3.7184203	4.2615204
1114.6801	-4.5830054	1.000456	-3.6958442	4.2225132
1114.79	-4.5432053	1.0073743	-3.6739955	4.1731768
1114.9	-4.5030823	1.0163627	-3.6520195	4.1220865
1115.01	-4.4629087	1.0234444	-3.6299798	4.0713749
1115.12	-4.4226747	1.0322692	-3.6083403	4.0189891
1115.23	-4.3846006	1.0391513	-3.5858188	3.9737113
1115.34	-4.3454161	1.0475767	-3.5637338	3.9669621
1115.45	-4.3049297	1.0559748	-3.5425942	3.9775376
1115.5601	-4.2644229	1.0642005	-3.5210638	3.9929755
1115.67	-4.2247944	1.0724444	-3.4985785	4.012001
1115.78	-4.1857815	1.0801072	-3.4766209	4.0303082
1115.89	-4.1452446	1.0876065	-3.4543722	4.048902
1116	-4.1051116	1.0959775	-3.432169	4.0467296
1116.11	-4.0650492	1.1035223	-3.4106021	4.0174942
1116.22	-4.0261068	1.1112486	-3.3886807	3.9786069
1116.33	-3.9867508	1.1194017	-3.3665957	3.9369895
1116.4399	-3.9467187	1.127473	-3.3436286	3.8950994
1116.55	-3.9069388	1.1362435	-3.3182611	3.8528178
1116.66	-3.866523	1.1435612	-3.292021	3.814867
1116.77	-3.8277321	1.1516235	-3.2676082	3.8122497
1116.88	-3.788043	1.1598855	-3.2425864	3.8293419
1116.99	-3.7484245	1.1669762	-3.2165098	3.8503265
1117.1	-3.7083519	1.1749659	-3.1920881	3.8756161
1117.21	-3.6672804	1.1828738	-3.1666844	3.8993111
1117.3199	-3.6284389	1.1908726	-3.1409988	3.9237769
1117.4301	-3.5886288	1.1999426	-3.1171317	3.9318943
1117.54	-3.5486672	1.2072966	-3.0912187	3.9110093
1117.65	-3.5079486	1.2163758	-3.0535405	3.8793294
1117.76	-3.4676945	1.2244017	-2.9955137	3.8448861
1117.87	-3.4298825	1.2321463	-2.9306951	3.8089283
1117.98	-3.3903749	1.2408985	-2.8641853	3.7730701
1118.09	-3.350363	1.249678	-2.7972937	3.7401745
1118.2	-3.3100584	1.2588207	-2.7302747	3.745728
1118.3101	-3.2701068	1.2680632	-2.6616554	3.7774146
1118.42	-3.2311242	1.2755626	-2.5935636	3.8169661
1118.53	-3.1906681	1.2845328	-2.5269265	3.8591349
1118.64	-3.1504443	1.293394	-2.4591348	3.9023004
1118.75	-3.1104221	1.3020374	-2.3922067	3.9449742
1118.86	-3.070622	1.3109258	-2.3248422	3.9733791
1118.97	-3.0319421	1.3195872	-2.2573323	3.9682243
1119.08	-2.9923236	1.3263421	-2.1890767	3.9495246
1119.1899	-2.9525135	1.335857	-2.1216669	3.9266133
1119.3	-2.9117849	1.3457806	-2.0543571	3.9023004
1119.41	-2.8723078	1.3543967	-1.9869925	3.880007
1119.52	-2.8331738	1.3632215	-1.9214101	3.8559198
1119.63	-2.7934341	1.3701853	-1.8638108	3.8629613
1119.74	-2.7528772	1.3791009	-1.8121122	3.8946943
1119.85	-2.712532	1.3860011	-1.7602773	3.9327116
1119.96	-2.6734486	1.3948078	-1.7095698	3.9736049
1120.0699	-2.6343851	1.4039959	-1.6596898	4.0138807
1120.1801	-2.5944738	1.4118584	-1.6080912	4.0557837
1120.29	-2.5538464	1.4208468	-1.5578111	4.0882878
1120.4	-2.5143187	1.4278831	-1.5075492	4.0842948
1120.51	-2.4751544	1.4371802	-1.4559507	4.0644398
1120.62	-2.4356773	1.4442437	-1.4063343	4.0397415
1120.73	-2.3958368	1.4528416	-1.3550631	4.0136085
1120.84	-2.3559256	1.4618753	-1.3043556	3.9871366
1120.95	-2.3156009	1.4687301	-1.2543029	3.9614484
1121.0601	-2.2763658	1.4783086	-1.202877	3.9626708
1121.17	-2.2361419	1.4863435	-1.1528243	3.9908698
1121.28	-2.1961298	1.4948961	-1.1026169	4.0275316
1121.39	-2.1556234	1.5025771	-1.050891	4.0677609
1121.5	-2.1158738	1.5111568	-1.0007383	4.1089268
1121.61	-2.0773551	1.5200998	-0.94930339	4.1487641
1121.72	-2.0381808	1.5269272	-0.89897782	4.1816196
1121.83	-1.9982597	1.5356523	-0.84854311	4.179122
1121.9399	-1.9580357	1.5451945	-0.79760832	4.1587615
1122.05	-1.9178016	1.5527029	-0.74805558	4.133678
1122.16	-1.8787684	1.5617094	-0.6973936	4.1087608
1122.27	-1.838918	1.5689908	-0.64574051	4.0820765
1122.38	-1.798139	1.5780337	-0.59862453	4.0550666
1122.49	-1.7582278	1.5848157	-0.56163722	4.0506821
1122.6	-1.7185388	1.5939766	-0.52777767	4.0762105
1122.71	-1.6799799	1.6006498	-0.49532747	4.1109133
1122.8199	-1.6402202	1.6088846	-0.46326819	4.1484518
1122.9301	-1.5998145	1.6175097	-0.43100891	4.1878309
1123.04	-1.5595907	1.6254176	-0.39827681	4.2283921
1123.15	-1.520063	1.6339974	-0.36565384	4.2634068
1123.26	-1.4810904	1.6412244	-0.3333036	4.2631874
1123.37	-1.44125	1.6488146	-0.30089885	4.244873
1123.48	-1.401248	1.6573308	-0.26866683	4.2201881
1123.59	-1.3610644	1.6643671	-0.23637116	4.1937761
1123.7	-1.3221322	1.673201	-0.20434827	4.1669126
1123.8101	-1.2823523	1.680891	-0.17245266	4.139504
1123.92	-1.2422696	1.6906239	-0.14004789	4.1284571
1124.03	-1.2014806	1.6975967	-0.10753401	4.1520457
1124.14	-1.1611254	1.7066576	-0.07552021	4.1867146
1124.25	-1.1230712	1.7137302	-0.043051794	4.2258549
1124.36	-1.0835435	1.7219651	-0.010428808	4.2655191
1124.47	-1.0434206	1.7298729	0.021584995	4.3041344
1124.58	-1.0033379	1.7365643	0.053653352	4.3410754
1124.6899	-0.96337628	1.7454981	0.085721709	4.3454194
1124.8	-0.92448443	1.7536875	0.11802647	4.3283806
1124.91	-0.88379627	1.7616044	0.15103133	4.3050776
1125.02	-0.84372371	1.7704203	0.18382706	4.2790108
1125.13	-0.80369157	1.7775111	0.21638641	4.2533164
1125.24	-0.76345754	1.7861363	0.24846385	4.2262931
1125.35	-0.72498947	1.793336	0.2810232	4.2122898
1125.46	-0.68542147	1.8021519	0.31321883	4.2329493
1125.5699	-0.64552045	1.8089157	0.34506899	4.2662368
1125.6801	-0.60545796	1.817078	0.37697369	4.3024669
1125.79	-0.5653249	1.8266565	0.40921479	4.3415933
1125.9	-0.52625132	1.8336655	0.44089219	4.3826394
1126.01	-0.48650169	1.8425903	0.47240591	4.421268
1126.12	-0.44641906	1.8496084	0.50473797	4.4305277
1126.23	-0.40552908	1.8582155	0.5369336	4.4180527
1126.34	-0.3659409	1.8654243	0.56822908	4.3953543
1126.45	-0.32749304	1.8729419	0.60041565	4.369719
1126.5601	-0.28742048	1.8818394	0.63242036	4.3429818
1126.67	-0.24711582	1.8894749	0.66405231	4.3185024
1126.78	-0.20678088	1.897755	0.6972208	4.3030782
1126.89	-0.16821192	1.9059899	0.73008931	4.3221631
1127	-0.12846228	1.9094399	0.76275778	4.3566661
1127.11	-0.088621818	1.9118367	0.79744464	4.3959584
1127.22	-0.048357524	1.9168394	0.83156788	4.4371843
1127.33	-0.0095261894	1.9216967	0.86607295	4.4782372
1127.4399	0.030183086	1.9262908	0.90175092	4.5196424
1127.55	0.070558392	1.9302583	0.93809265	4.5352926
1127.66	0.11114561	1.9327823	0.97477984	4.522512
1127.77	0.15149064	1.9368044	1.0120035	4.5004444
1127.88	0.19186594	1.9417616	1.0504638	4.4776325
1127.99	0.23030372	1.9461195	1.0886785	4.4525557
1128.1	0.2697607	1.9483621	1.1271932	4.4262033
1128.21	0.30973235	1.9511312	1.1663536	4.4082279
1128.3199	0.34959301	1.955816	1.2053138	4.4272599
1128.4301	0.38970593	1.9608096	1.2439376	4.4639883
1128.54	0.42885008	1.9660846	1.2834344	4.5062103
1128.65	0.468519	1.9696072	1.3238313	4.5516009
1128.76	0.50977224	1.9720314	1.3629552	4.5970316
1128.87	0.54983473	1.9760171	1.4027883	4.6425419
1128.98	0.58930182	1.9808199	1.4433489	4.6663232
1129.09	0.62787074	1.9853051	1.4836276	4.6595278
1129.2	0.6676507	1.9875385	1.522406	4.6423693
1129.3101	0.70761222	1.9915606	1.5618118	4.6221814
1129.42	0.74751323	1.9952649	1.6018631	4.6011968
1129.53	0.78728306	2.0007758	1.6421509	4.5791688
1129.64	0.82606393	2.0086746	1.6826659	4.561512
1129.75	0.86653006	2.0088563	1.7217808	4.5759072
1129.86	0.90697604	2.0109627	1.7611138	4.6083641
1129.97	0.94716966	2.0147941	1.8009015	4.6445947
1130.08	0.98608172	2.0195878	1.841462	4.6831565
1130.1899	1.0258415	2.0239277	1.8812406	4.7231064
1130.3	1.0658838	2.0286489	1.9211829	4.7623992
1130.41	1.106027	2.0316176	1.960034	4.7821817
