1204.385 -7.3775768 0.61450934 -4.9444771 6.5846028
1204.396 -7.3739314 0.60433912 -4.9442072 6.5838661
1204.407 -7.3702722 0.5962047 -4.9439507 6.583457
1204.418 -7.3665948 0.58994699 -4.9437232 6.5828853
1204.429 -7.3629031 0.58655065 -4.9435329 6.5818114
1204.4401 -7.3591976 0.58553052 -4.9433818 6.5813355
1204.451 -7.3554773 0.5849604 -4.9432669 6.5808158
1204.462 -7.3517475 0.58475202 -4.9431748 6.579699
1204.473 -7.3480096 0.58565098 -4.9430938 6.579073
1204.484 -7.3442478 0.58621657 -4.9430175 6.5791759
1204.495 -7.3404417 0.58681911 -4.9429483 6.5783997
1204.506 -7.3365746 0.58836794 -4.9428811 6.5784111
1204.517 -7.3326359 0.59038472 -4.9428148 6.5775108
1204.528 -7.3286343 0.59313518 -4.9427533 6.5771637
1204.5391 -7.324595 0.59520632 -4.9426928 6.577198
1204.55 -7.3205552 0.59681255 -4.9426322 6.5764699
1204.561 -7.3165488 0.59861827 -4.9425759 6.5761046
1204.572 -7.3125982 0.60004824 -4.9425235 6.5761948
1204.583 -7.3087077 0.60186833 -4.9424715 6.5761218
1204.594 -7.3048735 0.60430682 -4.9424114 6.5759239
1204.605 -7.301084 0.60588968 -4.9423242 6.5757246
1204.616 -7.2973218 0.60644984 -4.942193 6.5755439
1204.627 -7.2935796 0.6071645 -4.9420056 6.5748453
1204.6381 -7.2898507 0.60766232 -4.9417562 6.5741906
1204.649 -7.2861204 0.60812807 -4.9414525 6.5737991
1204.66 -7.282371 0.60849774 -4.9411159 6.5732079
1204.671 -7.2785859 0.60918021 -4.9407649 6.5728402
1204.682 -7.2747445 0.61082298 -4.9404182 6.5726357
1204.693 -7.2708349 0.61188376 -4.9400916 6.572576
1204.704 -7.2668624 0.61232722 -4.9397888 6.5722408
1204.715 -7.2628484 0.61274946 -4.9395123 6.5717812
1204.726 -7.258821 0.61401635 -4.9392614 6.5711145
1204.7371 -7.2548094 0.61569911 -4.9390321 6.570992
1204.748 -7.2508402 0.61658651 -4.9388242 6.5711746
1204.759 -7.2469263 0.61675966 -4.9386363 6.5711222
1204.77 -7.2430634 0.61770535 -4.9384661 6.5707526
1204.781 -7.2392426 0.61809987 -4.9383206 6.5707016
1204.792 -7.2354569 0.61809665 -4.9382052 6.5702553
1204.803 -7.2316942 0.61800909 -4.9381151 6.5698566
1204.814 -7.2279458 0.61872613 -4.9380503 6.5691748
1204.825 -7.2242088 0.62018085 -4.9380074 6.5683331
1204.8361 -7.2204714 0.62102622 -4.937964 6.567574
1204.847 -7.2167115 0.62131518 -4.9379063 6.5665236
1204.858 -7.2129116 0.62222672 -4.9378452 6.5656667
1204.869 -7.2090554 0.62273228 -4.937778 6.5645747
1204.88 -7.2051301 0.62238652 -4.9377084 6.5637655
1204.891 -7.2011433 0.62266541 -4.9376588 6.5622158
1204.902 -7.1971145 0.62315553 -4.9376359 6.5616045
1204.913 -7.193068 0.62425518 -4.9376202 6.5610914
1204.924 -7.1890359 0.62541622 -4.9375949 6.5597925
1204.9351 -7.1850467 0.62640554 -4.9375401 6.5587144
1204.946 -7.181119 0.62684065 -4.9374232 6.557322
1204.957 -7.1772623 0.62732375 -4.9372268 6.5562534
1204.968 -7.17348 0.62869352 -4.9369545 6.5546885
1204.979 -7.169755 0.63000458 -4.9366193 6.5535188
1204.99 -7.1660633 0.6308496 -4.9362473 6.5520883
1205.001 -7.1623797 0.63141775 -4.9358721 6.5510907
1205.012 -7.1586752 0.63204885 -4.9355168 6.5499558
1205.0229 -7.1549191 0.63221526 -4.9351926 6.548481
1205.0341 -7.1510992 0.63250864 -4.9348998 6.5473113
1205.045 -7.1472125 0.6322186 -4.9346352 6.5465298
1205.056 -7.1432657 0.63303536 -4.9343958 6.5448799
1205.067 -7.1392741 0.6345318 -4.9341836 6.54355
1205.078 -7.1352654 0.63531685 -4.9340096 6.5427241
1205.089 -7.1312628 0.6356898 -4.9338865 6.5414
1205.1 -7.1272802 0.63633519 -4.933815 6.5394464
1205.111 -7.1233253 0.63642645 -4.9337807 6.5380139
1205.1219 -7.1194005 0.63667721 -4.9337683 6.5364213
1205.1331 -7.115499 0.63676208 -4.9337597 6.5343437
1205.144 -7.1116161 0.63743383 -4.9337311 6.53266
1205.155 -7.1077514 0.63924319 -4.9336715 6.5308151
1205.166 -7.1039109 0.64068413 -4.9335904 6.5296087
1205.177 -7.1000953 0.64123917 -4.9334946 6.5288582
1205.188 -7.0963011 0.64158303 -4.9333925 6.5282049
1205.199 -7.0925174 0.64209634 -4.9333029 6.5271068
1205.21 -7.0887237 0.64258718 -4.9332323 6.5253654
1205.2209 -7.0848975 0.64225531 -4.9331722 6.5237579
1205.2321 -7.0810227 0.64251691 -4.9331064 6.5220065
1205.243 -7.0770946 0.64423519 -4.9330058 6.5203915
1205.254 -7.0731163 0.64521164 -4.932838 6.51863
1205.265 -7.0691037 0.64591503 -4.9325867 6.5168333
1205.276 -7.0650778 0.64668131 -4.9322553 6.5155525
1205.287 -7.0610542 0.64763582 -4.931859 6.5146685
1205.298 -7.0570459 0.6490643 -4.9314342 6.5137143
1205.309 -7.053071 0.65020871 -4.9310203 6.5128236
1205.3199 -7.0491424 0.65107387 -4.9306388 6.5117998
1205.3311 -7.0452657 0.65235621 -4.9302921 6.5106401
1205.342 -7.0414448 0.65237582 -4.9299798 6.509697
1205.353 -7.0376759 0.6524123 -4.9296975 6.5080943
1205.364 -7.0339375 0.65275151 -4.9294367 6.5063572
1205.375 -7.0301991 0.6528399 -4.9291978 6.5050392
1205.386 -7.026433 0.65364766 -4.9290032 6.5036712
1205.397 -7.0226164 0.65479594 -4.9288626 6.5023551
1205.408 -7.0187373 0.65550524 -4.928772 6.5006843
1205.4189 -7.0147986 0.65645319 -4.9287281 6.4992323
1205.4301 -7.010818 0.65651584 -4.9287195 6.4977307
1205.441 -7.0068159 0.65688092 -4.9287138 6.4959078
1205.452 -7.0028138 0.65712088 -4.9286909 6.4944978
1205.463 -6.9988289 0.65677303 -4.9286442 6.4936481
