1112.095 2.9866388 2.3464692 2.6332848 7.2980862
1112.106 2.9819522 2.3326647 2.6332927 7.2976832
1112.1169 2.9773886 2.3217306 2.633311 7.2974181
1112.1281 2.972935 2.3142145 2.6333392 7.2972045
1112.139 2.9685674 2.3089638 2.6333828 7.2973804
1112.15 2.9642532 2.3048928 2.6334505 7.2973642
1112.161 2.9599545 2.3027468 2.6335337 7.2970319
1112.172 2.9556475 2.3025496 2.6336153 7.2975187
1112.183 2.9513242 2.3024871 2.6336834 7.2980652
1112.194 2.9469926 2.3027599 2.6337259 7.2984552
1112.205 2.9426763 2.3026776 2.6337364 7.2991881
1112.2159 2.9383981 2.3022008 2.6337142 7.2995477
1112.2271 2.9341583 2.3022668 2.6336584 7.2997642
1112.238 2.9299469 2.3027399 2.6335762 7.29951
1112.249 2.9257441 2.3032696 2.6334679 7.3000698
1112.26 2.921519 2.3045216 2.6333179 7.3005323
1112.271 2.9172561 2.305104 2.633111 7.3010216
1112.282 2.912967 2.3059952 2.6328416 7.3017378
1112.293 2.9086723 2.3058989 2.6324971 7.3025889
1112.304 2.9043949 2.304595 2.6320822 7.303443
1112.3149 2.9001563 2.3036716 2.6316285 7.3035588
1112.326 2.8959603 2.3038218 2.6311707 7.3032522
1112.337 2.8917902 2.3041627 2.6307337 7.3035059
1112.348 2.8876207 2.3042126 2.6303463 7.3038473
1112.359 2.8834305 2.3043747 2.6300251 7.3046894
1112.37 2.8792102 2.3048437 2.6297648 7.3057942
1112.381 2.8749592 2.3053691 2.6295478 7.3067126
1112.392 2.8706822 2.3050406 2.6293592 7.3074431
1112.403 2.8663909 2.3050833 2.6291838 7.3077321
1112.4141 2.8620934 2.3045533 2.6290066 7.3085237
1112.425 2.8577919 2.3032384 2.6288185 7.3094578
1112.436 2.8534951 2.3018482 2.6286304 7.3103848
1112.447 2.8492181 2.300899 2.6284621 7.3109794
1112.458 2.8449681 2.3011873 2.6283262 7.3118677
1112.469 2.8407514 2.3014622 2.6282313 7.3124189
1112.48 2.836571 2.3008335 2.6281869 7.3126745
1112.491 2.8324113 2.3009417 2.628185 7.3129358
1112.502 2.8282523 2.3008528 2.6282063 7.3136935
1112.5131 2.8240833 2.2992144 2.628238 7.3145175
1112.524 2.8199012 2.2978544 2.6282752 7.3147993
1112.535 2.8157067 2.2973568 2.628309 7.3153934
1112.546 2.8115122 2.2971184 2.6283379 7.3162398
