1235.35	-8.6777067	0.33742261	-4.9651012	7.5363426
1235.46	-8.6100168	0.40361536	-4.9661055	7.470849
1235.5699	-8.5401335	0.3933391	-4.9668484	7.4157233
1235.6801	-8.4695749	0.40486234	-4.9670343	7.3723311
1235.79	-8.3990383	0.41604209	-4.967144	7.3397398
1235.9	-8.3286295	0.42635009	-4.9672284	7.3173437
1236.01	-8.2581129	0.43690822	-4.9673862	7.3015079
1236.12	-8.1874838	0.44766423	-4.9675198	7.2878175
1236.23	-8.1168375	0.45872638	-4.967587	7.2748761
1236.34	-8.0461187	0.46980065	-4.9675326	7.2621546
1236.45	-7.9753118	0.48107281	-4.967494	7.2485924
1236.5599	-7.9046464	0.49234682	-4.9673266	7.2325377
1236.67	-7.8340402	0.5036031	-4.9669871	7.2137427
1236.78	-7.7635412	0.51482022	-4.9662118	7.1920066
1236.89	-7.6930594	0.52642554	-4.9654984	7.1668143
1237	-7.6223869	0.53810465	-4.9647107	7.1388493
1237.11	-7.5516839	0.55001616	-4.9637046	7.1102514
1237.22	-7.4809651	0.56205463	-4.9622722	7.0816164
1237.33	-7.4102116	0.57431144	-4.9611688	7.0525365
1237.4399	-7.339375	0.58637697	-4.9595923	7.0248456
1237.55	-7.2686739	0.59876728	-4.9576659	7.0010386
1237.66	-7.1981211	0.61079174	-4.9553766	6.981668
1237.77	-7.1275768	0.62320071	-4.9531755	6.9669237
1237.88	-7.0568738	0.63585609	-4.949542	6.9570904
1237.99	-6.9861979	0.64847511	-4.9422727	6.9509482
1238.1	-6.9155884	0.66105676	-4.9303641	6.9462919
1238.21	-6.844842	0.67421335	-4.9140515	6.9421544
1238.3199	-6.7741003	0.68734103	-4.8933873	6.9381127
1238.4301	-6.7034578	0.70030534	-4.8690639	6.9337978
1238.54	-6.6328187	0.71366078	-4.843524	6.9284072
1238.65	-6.5622435	0.72703111	-4.8176651	6.9211969
1238.76	-6.4917026	0.74037343	-4.7916389	6.9117761
1238.87	-6.4211116	0.75386602	-4.7651272	6.9001164
1238.98	-6.3504572	0.76742774	-4.7383657	6.8867025
1239.09	-6.2798557	0.7809726	-4.711534	6.8722649
1239.2	-6.2091718	0.79453057	-4.6847014	6.8575854
1239.3099	-6.1383696	0.80805862	-4.6576934	6.8429675
1239.42	-6.0677061	0.8214103	-4.630671	6.8287535
1239.53	-5.9971638	0.8347069	-4.6037068	6.8161497
1239.64	-5.9265819	0.84799606	-4.5771403	6.8061962
1239.75	-5.8559198	0.86142427	-4.551125	6.7986622
1239.86	-5.7853017	0.87540781	-4.5252767	6.793869
1239.97	-5.7145896	0.88943523	-4.4993939	6.791749
1240.08	-5.6438503	0.90344959	-4.4735622	6.7907209
1240.1899	-5.5730896	0.91750592	-4.4474378	6.7895918
1240.3	-5.5023932	0.93193936	-4.4196315	6.7887344
1240.41	-5.4317698	0.94574934	-4.3857751	6.7878585
1240.52	-5.3612151	0.95946687	-4.3436785	6.785841
1240.63	-5.2907076	0.97381443	-4.2926068	6.7820749
1240.74	-5.2199783	0.98826844	-4.2323332	6.7763762
1240.85	-5.1492701	1.002336	-4.1637492	6.7684855
1240.96	-5.0785928	1.0168656	-4.091713	6.758441
